id,name,station,dateTime,cancelled,direction,delay,platform
2|#VN#1#ST#1730325184#PI#0#ZI#417403#TA#0#DA#11124#1S#8000105#1T#1753#LS#8000276#LT#2026#PU#80#RT#1#CA#DPN#ZE#25026#ZB#VIA25026#PC#3#FR#8000105#FT#1753#TO#8000276#TT#2026#,VIA25026,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 17:53:00+01:00,False,Neuwied,0 days 00:02:00,24
2|#VN#1#ST#1730325184#PI#0#ZI#409381#TA#5#DA#11124#1S#8002041#1T#1743#LS#8002108#LT#1820#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002041#FT#1743#TO#8002108#TT#1820#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:54:00+01:00,False,Friedrichsdorf(Taunus),0 days 00:04:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410552#TA#3#DA#11124#1S#8004400#1T#1718#LS#8001456#LT#1826#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8004400#FT#1718#TO#8001456#TT#1826#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:54:00+01:00,False,Dietzenbach Bahnhof,0 days 00:09:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#1663788#TA#0#DA#11124#1S#8000105#1T#1756#LS#8000007#LT#1921#PU#80#RT#1#CA#DPN#ZE#29266#ZB#RB 29266#PC#3#FR#8000105#FT#1756#TO#8000007#TT#1921#,RB 29266,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 17:56:00+01:00,False,Alzey,0 days 00:02:00,18
2|#VN#1#ST#1730325184#PI#0#ZI#409521#TA#9#DA#11124#1S#8000111#1T#1717#LS#8002041#LT#1807#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8000111#FT#1717#TO#8002041#TT#1807#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:57:00+01:00,False,Frankfurt(Main)Süd,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410525#TA#0#DA#11124#1S#8000285#1T#1713#LS#8002872#LT#1825#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000285#FT#1713#TO#8002872#TT#1825#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:57:00+01:00,False,Hochheim(Main),0 days 00:05:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#319832#TA#0#DA#11124#1S#8500010#1T#1413#LS#8002549#LT#2139#PU#80#RT#1#CA#ICE#ZE#276#ZB#ICE  276#PC#0#FR#8500010#FT#1413#TO#8002549#TT#2139#,ICE 276,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 17:58:00+01:00,False,Hamburg Hbf,0 days 00:05:00,7
2|#VN#1#ST#1730325184#PI#0#ZI#374814#TA#0#DA#11124#1S#8000105#1T#1759#LS#8003041#LT#1836#PU#80#RT#1#CA#RE#ZE#15214#ZB#RE 15214#PC#3#FR#8000105#FT#1759#TO#8003041#TT#1836#,RE 15214,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 17:59:00+01:00,False,Idstein(Taunus),0 days 00:02:00,3
2|#VN#1#ST#1730325184#PI#0#ZI#409267#TA#7#DA#11124#1S#8003523#1T#1734#LS#8003447#LT#1821#PU#80#RT#1#CA#s#ZE#4#ZB#S      4#PC#4#FR#8003523#FT#1734#TO#8003447#TT#1821#,S 4,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:59:00+01:00,False,Kronberg(Taunus),0 days 00:04:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410275#TA#5#DA#11124#1S#8000250#1T#1709#LS#8000150#LT#1829#PU#80#RT#1#CA#s#ZE#9#ZB#S      9#PC#4#FR#8000250#FT#1709#TO#8000150#TT#1829#,S 9,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 17:59:00+01:00,False,Hanau Hbf,0 days 00:02:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#380555#TA#0#DA#11124#1S#8000105#1T#1801#LS#8000337#LT#1939#PU#80#RT#1#CA#RE#ZE#4178#ZB#RE  4178#PC#3#FR#8000105#FT#1801#TO#8000337#TT#1939#,RE 4178,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:01:00+01:00,False,Marburg(Lahn),0 days 00:01:00,14
2|#VN#1#ST#1730325184#PI#0#ZI#309954#TA#0#DA#11124#1S#8000105#1T#1802#LS#8010255#LT#2214#PU#80#RT#1#CA#ICE#ZE#1032#ZB#ICE 1032#PC#0#FR#8000105#FT#1802#TO#8010255#TT#2214#,ICE 1032,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:02:00+01:00,False,Berlin Ostbahnhof,0 days 00:05:00,12
2|#VN#1#ST#1730325184#PI#0#ZI#409268#TA#3#DA#11124#1S#8003447#1T#1738#LS#8003523#LT#1827#PU#80#RT#1#CA#s#ZE#4#ZB#S      4#PC#4#FR#8003447#FT#1738#TO#8003523#TT#1827#,S 4,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:02:00+01:00,False,Langen(Hess),0 days 00:04:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410274#TA#13#DA#11124#1S#8000150#1T#1731#LS#8000250#LT#1849#PU#80#RT#1#CA#s#ZE#9#ZB#S      9#PC#4#FR#8000150#FT#1731#TO#8000250#TT#1849#,S 9,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:02:00+01:00,False,Wiesbaden Hbf,0 days 00:06:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#409503#TA#12#DA#11124#1S#8002041#1T#1753#LS#8000111#LT#1841#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002041#FT#1753#TO#8000111#TT#1841#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:04:00+01:00,False,Friedberg(Hess),0 days 00:01:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410531#TA#0#DA#11124#1S#8002872#1T#1734#LS#8000285#LT#1848#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8002872#FT#1734#TO#8000285#TT#1848#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:04:00+01:00,False,Rödermark-Ober Roden,0 days 00:10:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#320088#TA#0#DA#11124#1S#8002548#1T#1415#LS#8500010#LT#2149#PU#80#RT#1#CA#ICE#ZE#375#ZB#ICE  375#PC#0#FR#8002548#FT#1415#TO#8500010#TT#2149#,ICE 375,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:06:00+01:00,False,Basel SBB,0 days 00:35:00,6
2|#VN#1#ST#1730325184#PI#0#ZI#375185#TA#1#DA#11124#1S#8000105#1T#1806#LS#8000244#LT#1923#PU#80#RT#1#CA#RE#ZE#15329#ZB#RE 15329#PC#3#FR#8000105#FT#1806#TO#8000244#TT#1923#,RE 15329,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:06:00+01:00,False,Mannheim Hbf,0 days 00:04:00,10
2|#VN#1#ST#1730325184#PI#0#ZI#409384#TA#4#DA#11124#1S#8002108#1T#1738#LS#8002041#LT#1817#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002108#FT#1738#TO#8002041#TT#1817#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:07:00+01:00,False,Frankfurt(Main)Süd,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#410551#TA#5#DA#11124#1S#8001456#1T#1734#LS#8004400#LT#1841#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8001456#FT#1734#TO#8004400#TT#1841#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:07:00+01:00,False,Niedernhausen(Taunus),0 days 00:03:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#1663975#TA#0#DA#11124#1S#8000105#1T#1808#LS#8000323#LT#2110#PU#80#RT#1#CA#DPN#ZE#29530#ZB#RE 29530#PC#3#FR#8000105#FT#1808#TO#8000323#TT#2110#,RE 29530,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:08:00+01:00,False,Saarbrücken Hbf,0 days 00:03:00,20
2|#VN#1#ST#1730325184#PI#0#ZI#324247#TA#0#DA#11124#1S#8000261#1T#1447#LS#8000080#LT#2041#PU#80#RT#1#CA#ICE#ZE#622#ZB#ICE  622#PC#0#FR#8000261#FT#1447#TO#8000080#TT#2041#,ICE 622,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:09:00+01:00,False,Dortmund Hbf,0 days 00:05:00,8
2|#VN#1#ST#1730325184#PI#0#ZI#408989#TA#11#DA#11124#1S#8004400#1T#1733#LS#8001456#LT#1841#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8004400#FT#1733#TO#8001456#TT#1841#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:09:00+01:00,False,Dietzenbach Bahnhof,0 days 00:01:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#410575#TA#6#DA#11124#1S#8002041#1T#1758#LS#8000712#LT#1830#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002041#FT#1758#TO#8000712#TT#1830#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:09:00+01:00,False,Bad Homburg,0 days 00:03:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#408817#TA#0#DA#11124#1S#8000285#1T#1728#LS#8000250#LT#1854#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000285#FT#1728#TO#8000250#TT#1854#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:12:00+01:00,False,Wiesbaden Hbf,0 days 00:02:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#410618#TA#5#DA#11124#1S#8002388#1T#1740#LS#8002041#LT#1822#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002388#FT#1740#TO#8002041#TT#1822#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:12:00+01:00,False,Frankfurt(Main)Süd,0 days 00:00:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#420719#TA#0#DA#11124#1S#8000105#1T#1812#LS#8001763#LT#1852#PU#80#RT#1#CA#DPN#ZE#28799#ZB#HLB28799#PC#3#FR#8000105#FT#1812#TO#8001763#TT#1852#,HLB28799,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:12:00+01:00,False,Eltville,0 days 00:01:00,22
2|#VN#1#ST#1730325184#PI#0#ZI#409141#TA#11#DA#11124#1S#8000068#1T#1735#LS#8000752#LT#1839#PU#80#RT#1#CA#s#ZE#3#ZB#S      3#PC#4#FR#8000068#FT#1735#TO#8000752#TT#1839#,S 3,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:14:00+01:00,False,Bad Soden(Taunus),0 days 00:06:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#409854#TA#1#DA#11124#1S#8000250#1T#1718#LS#8000150#LT#1844#PU#80#RT#1#CA#s#ZE#8#ZB#S      8#PC#4#FR#8000250#FT#1718#TO#8000150#TT#1844#,S 8,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:14:00+01:00,False,Hanau Hbf,0 days 00:02:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#494244#TA#0#DA#11124#1S#8509000#1T#1238#LS#8010255#LT#2226#PU#80#RT#1#CA#ICE#ZE#70#ZB#ICE   70#PC#0#FR#8509000#FT#1238#TO#8010255#TT#2226#,ICE 70,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:14:00+01:00,False,Berlin Ostbahnhof,0 days 00:09:00,9
2|#VN#1#ST#1730325184#PI#0#ZI#376168#TA#6#DA#11124#1S#8000105#1T#1815#LS#8000362#LT#1904#PU#80#RT#1#CA#RB#ZE#15681#ZB#RB 15681#PC#3#FR#8000105#FT#1815#TO#8000362#TT#1904#,RB 15681,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:15:00+01:00,False,Dieburg,0 days 00:02:00,11
2|#VN#1#ST#1730325184#PI#0#ZI#309050#TA#0#DA#11124#1S#8000105#1T#1816#LS#8800004#LT#2135#PU#80#RT#1#CA#IXB#ZE#10#ZB#ICE   10#PC#0#FR#8000105#FT#1816#TO#8800004#TT#2135#,ICE 10,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:16:00+01:00,False,Bruxelles Midi,0 days 00:06:00,19
2|#VN#1#ST#1730325184#PI#0#ZI#376260#TA#0#DA#11124#1S#8000105#1T#1816#LS#8000347#LT#1923#PU#80#RT#1#CA#RB#ZE#15736#ZB#RB 15736#PC#3#FR#8000105#FT#1816#TO#8000347#TT#1923#,RB 15736,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:16:00+01:00,False,Glauburg-Stockheim,0 days 00:01:00,15
2|#VN#1#ST#1730325184#PI#0#ZI#409143#TA#22#DA#11124#1S#8000752#1T#1750#LS#8000068#LT#1856#PU#80#RT#1#CA#s#ZE#3#ZB#S      3#PC#4#FR#8000752#FT#1750#TO#8000068#TT#1856#,S 3,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:17:00+01:00,False,Darmstadt Hbf,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#409844#TA#4#DA#11124#1S#8000150#1T#1746#LS#8000250#LT#1914#PU#80#RT#1#CA#s#ZE#8#ZB#S      8#PC#4#FR#8000150#FT#1746#TO#8000250#TT#1914#,S 8,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:17:00+01:00,False,Wiesbaden Hbf,0 days 00:07:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#1846522#TA#0#DA#11124#1S#8000105#1T#1817#LS#8007164#LT#1855#PU#80#RT#1#CA#DPN#ZE#21503#ZB#STN21503#PC#3#FR#8000105#FT#1817#TO#8007164#TT#1855#,STN21503,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:17:00+01:00,False,Königstein(Taunus),0 days 00:02:00,23
2|#VN#1#ST#1730325184#PI#0#ZI#381468#TA#0#DA#11124#1S#8000105#1T#1818#LS#8000029#LT#2013#PU#80#RT#1#CA#RE#ZE#4595#ZB#RE  4595#PC#3#FR#8000105#FT#1818#TO#8000029#TT#2013#,RE 4595,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:18:00+01:00,False,Bebra,0 days 00:02:00,5
2|#VN#1#ST#1730325184#PI#0#ZI#408815#TA#21#DA#11124#1S#8000250#1T#1735#LS#8000285#LT#1903#PU#80#RT#1#CA#s#ZE#1#ZB#S      1#PC#4#FR#8000250#FT#1735#TO#8000285#TT#1903#,S 1,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:19:00+01:00,False,Rödermark-Ober Roden,0 days 00:02:00,102
2|#VN#1#ST#1730325184#PI#0#ZI#410611#TA#4#DA#11124#1S#8002041#1T#1808#LS#8002388#LT#1847#PU#80#RT#1#CA#s#ZE#6#ZB#S      6#PC#4#FR#8002041#FT#1808#TO#8002388#TT#1847#,S 6,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:19:00+01:00,False,Groß Karben,0 days 00:07:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#416703#TA#0#DA#11124#1S#8000105#1T#1820#LS#8000193#LT#2054#PU#80#RT#1#CA#DPN#ZE#24418#ZB#HLB24418#PC#3#FR#8000105#FT#1820#TO#8000193#TT#2054#,HLB24418,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:20:00+01:00,False,Kassel Hbf,0 days 00:01:00,16
2|#VN#1#ST#1730325184#PI#0#ZI#484713#TA#0#DA#11124#1S#8000105#1T#1820#LS#8000046#LT#2005#PU#80#RT#1#CA#DPN#ZE#24518#ZB#HLB24518#PC#3#FR#8000105#FT#1820#TO#8000046#TT#2005#,HLB24518,"<class 'pyhafas.types.fptf.Station'>({'id': '8000105', 'lid': 'A=1@O=Frankfurt(Main)Hbf@X=8663785@Y=50107149@U=80@L=8000105@i=U×008011068@', 'name': 'Frankfurt(Main)Hbf', 'latitude': 50.107149, 'longitude': 8.663785})",2024-11-01 18:20:00+01:00,False,Siegen Hbf,0 days 00:01:00,16
2|#VN#1#ST#1730325184#PI#0#ZI#408991#TA#21#DA#11124#1S#8001456#1T#1749#LS#8004400#LT#1856#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8001456#FT#1749#TO#8004400#TT#1856#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:22:00+01:00,False,Niedernhausen(Taunus),0 days 00:13:00,103
2|#VN#1#ST#1730325184#PI#0#ZI#410577#TA#0#DA#11124#1S#8000712#1T#1759#LS#8002041#LT#1832#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8000712#FT#1759#TO#8002041#TT#1832#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:22:00+01:00,False,Frankfurt(Main)Süd,0 days 00:01:00,101
2|#VN#1#ST#1730325184#PI#0#ZI#409383#TA#5#DA#11124#1S#8002041#1T#1813#LS#8002108#LT#1850#PU#80#RT#1#CA#s#ZE#5#ZB#S      5#PC#4#FR#8002041#FT#1813#TO#8002108#TT#1850#,S 5,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:24:00+01:00,False,Friedrichsdorf(Taunus),0 days 00:04:00,104
2|#VN#1#ST#1730325184#PI#0#ZI#410552#TA#4#DA#11124#1S#8004400#1T#1748#LS#8001456#LT#1856#PU#80#RT#1#CA#s#ZE#2#ZB#S      2#PC#4#FR#8004400#FT#1748#TO#8001456#TT#1856#,S 2,"<class 'pyhafas.types.fptf.Station'>({'id': '8098105', 'lid': 'A=1@O=Frankfurt Hbf (tief)@X=8664136@Y=50107410@U=80@L=8098105@i=U×008067016@', 'name': 'Frankfurt Hbf (tief)', 'latitude': 50.10741, 'longitude': 8.664136})",2024-11-01 18:24:00+01:00,False,Dietzenbach Bahnhof,0 days 00:10:00,102
